location_id,location_name,address,city,state,zip_code,region,phone,manager,open_date,is_active,square_footage,employee_count
LOC-0529,Lincare OK_City_1 #4,8044 Main Ave,OK_City_1,OK,47105,West,(508) 224-4768,Thomas Johnson,2012-03-21,True,7922,29
LOC-0530,Lincare UT_City_2 #3,1491 Main St,UT_City_2,UT,76127,Southeast,(939) 920-7805,James Smith,2006-10-23,True,6318,30
LOC-0531,Lincare IA_City_3 #3,5403 Elm Rd,IA_City_3,IA,13071,Pacific,(509) 480-8518,Joseph Brown,2011-11-08,False,6220,35
LOC-0532,Lincare NE_City_2 #1,3741 Elm Rd,NE_City_2,NE,46511,Southwest,(694) 491-9736,Lisa Davis,2017-02-25,True,5571,30
LOC-0533,Lincare MT_City_3 #1,7509 Oak Rd,MT_City_3,MT,13262,Mid-Atlantic,(606) 989-4802,Karen Lopez,2021-05-21,True,6765,24
LOC-0534,Lincare MS_City_1 #1,1662 Cedar Ave,MS_City_1,MS,37221,Pacific,(701) 807-5095,Michael Jones,2018-01-31,True,5379,38
LOC-0535,Lincare WI_City_3 #2,1065 Health Dr,WI_City_3,WI,43033,Pacific,(621) 518-6535,David Johnson,2014-06-02,True,6404,31
LOC-0536,Lincare AL_City_2 #2,9314 Health Dr,AL_City_2,AL,81511,Mid-Atlantic,(711) 520-4862,Linda Anderson,2021-08-31,True,7559,10
LOC-0537,Lincare DE_City_2 #1,6255 Oak St,DE_City_2,DE,31245,Mid-Atlantic,(732) 966-2990,Richard Miller,2019-08-18,True,2431,7
LOC-0538,Lincare NJ_City_2 #5,8082 Oak Rd,NJ_City_2,NJ,64807,Southeast,(608) 209-5861,William Wilson,2013-03-13,True,7043,22
LOC-0539,Lincare OK_City_2 #3,9337 Market Ave,OK_City_2,OK,28548,West,(497) 735-4349,Elizabeth Taylor,2011-04-09,True,3225,26
LOC-0540,Lincare WY_City_3 #2,2790 Cedar Dr,WY_City_3,WY,11287,Pacific,(525) 626-3936,David Thomas,2003-01-03,False,1545,24
LOC-0541,Lincare WA_City_1 #1,8910 Elm Blvd,WA_City_1,WA,22414,Southeast,(262) 839-8679,Richard Williams,2015-09-20,True,3351,27
LOC-0542,Lincare Houston #3,4756 Health Dr,Houston,TX,86607,Southeast,(946) 513-7017,Maria Rodriguez,2009-02-01,True,2748,11
LOC-0543,Lincare WI_City_1 #2,4407 Cedar St,WI_City_1,WI,26607,Midwest,(734) 801-7274,Linda Jackson,2012-06-08,False,7539,44
LOC-0544,Lincare VT_City_2 #2,143 Health Ave,VT_City_2,VT,38369,Southeast,(293) 829-3400,David Garcia,2021-04-30,True,4148,9
LOC-0545,Lincare San Diego #4,7069 Market Dr,San Diego,CA,52872,West,(509) 712-2921,Thomas Moore,2017-08-21,True,4658,35
LOC-0546,Lincare MO_City_2 #5,5293 Cedar St,MO_City_2,MO,89348,Pacific,(419) 370-5550,David Wilson,2019-10-23,True,7963,21
LOC-0547,Lincare VA_City_1 #4,5804 Oak St,VA_City_1,VA,57931,West,(677) 989-6668,Susan Miller,2008-07-26,True,2966,5
LOC-0548,Lincare IA_City_2 #5,3293 Main Rd,IA_City_2,IA,50683,Midwest,(536) 296-7043,Sarah Taylor,2000-07-31,True,1774,22
LOC-0549,Lincare UT_City_2 #1,4245 Pine St,UT_City_2,UT,84996,Southwest,(231) 935-8713,Karen Thomas,2007-10-18,True,6804,39
LOC-0550,Lincare DE_City_1 #1,2609 Market Ave,DE_City_1,DE,27255,Midwest,(284) 629-2956,Robert Anderson,2002-10-18,True,5957,22
LOC-0551,Lincare IA_City_3 #1,5550 Health Blvd,IA_City_3,IA,32179,West,(800) 939-7000,Lisa Smith,2018-01-31,True,6969,8
LOC-0552,Lincare CO_City_1 #5,2516 Market Blvd,CO_City_1,CO,21005,Pacific,(376) 654-1729,Sarah Martin,2008-11-29,True,4852,16
LOC-0553,Lincare El Paso #1,5198 Pine Rd,El Paso,TX,55964,Pacific,(320) 549-8639,Michael Jackson,2020-10-07,True,2241,16
LOC-0554,Lincare WI_City_1 #3,9785 Market St,WI_City_1,WI,32195,Southeast,(210) 422-7136,Karen Williams,2011-01-25,True,7077,17
LOC-0555,Lincare WY_City_3 #3,973 Elm Blvd,WY_City_3,WY,33331,Southeast,(485) 343-6169,Susan Davis,2008-06-11,True,3132,16
LOC-0556,Lincare MA_City_2 #4,4434 Main Dr,MA_City_2,MA,56550,Mid-Atlantic,(792) 572-6715,Lisa Anderson,2007-08-25,True,6294,29
LOC-0557,Lincare ID_City_3 #2,7208 Pine Blvd,ID_City_3,ID,37190,West,(550) 916-9253,Margaret Rodriguez,2004-01-26,True,3226,21
LOC-0558,Lincare KS_City_2 #1,1989 Cedar Ave,KS_City_2,KS,72286,Midwest,(343) 678-6291,Elizabeth Jackson,2016-12-13,True,1777,25
LOC-0559,Lincare WA_City_1 #3,229 Oak Dr,WA_City_1,WA,72324,Mid-Atlantic,(542) 544-2641,Richard Lopez,2013-09-27,True,5979,16
LOC-0560,Lincare AZ_City_2 #5,7578 Cedar Rd,AZ_City_2,AZ,67012,Pacific,(948) 608-8759,Thomas Rodriguez,2016-09-27,True,5453,30
LOC-0561,Lincare Detroit #5,1867 Elm Dr,Detroit,MI,45305,Southeast,(791) 610-1467,Richard Taylor,2007-06-19,True,6389,38
LOC-0562,Lincare IA_City_3 #2,2228 Market Blvd,IA_City_3,IA,17051,Pacific,(292) 516-3317,Elizabeth Anderson,2017-10-05,True,1506,14
LOC-0563,Lincare IA_City_1 #3,1416 Oak Ave,IA_City_1,IA,36649,Midwest,(647) 292-5009,David Moore,2016-10-14,True,2805,27
LOC-0564,Lincare DE_City_2 #4,3581 Elm Dr,DE_City_2,DE,70749,West,(923) 448-2569,Maria Jones,2014-04-12,True,2593,30
LOC-0565,Lincare MN_City_2 #4,9880 Elm Rd,MN_City_2,MN,19392,Pacific,(555) 700-1440,Thomas Martin,2007-12-28,True,4523,28
LOC-0566,Lincare MS_City_3 #1,9916 Health Dr,MS_City_3,MS,20127,Pacific,(861) 435-3262,Nancy Miller,2001-12-25,True,5066,10
LOC-0567,Lincare MS_City_2 #2,7074 Oak Blvd,MS_City_2,MS,50775,Mid-Atlantic,(596) 891-8875,Robert Rodriguez,2018-12-01,True,4762,38
LOC-0568,Lincare DE_City_2 #1,5773 Market St,DE_City_2,DE,95966,Pacific,(614) 212-3635,Linda Jones,2022-09-28,True,5224,5
LOC-0569,Lincare ND_City_3 #4,7021 Health St,ND_City_3,ND,49708,Mid-Atlantic,(635) 464-2899,Karen Taylor,2016-09-21,True,7332,26
LOC-0570,Lincare OR_City_2 #2,7047 Cedar Dr,OR_City_2,OR,98436,Northeast,(281) 353-1113,Linda Jackson,2011-07-26,True,6534,34
LOC-0571,Lincare NJ_City_1 #3,752 Main Dr,NJ_City_1,NJ,70325,Southwest,(575) 251-7050,Sarah Wilson,2015-02-19,True,7781,6
LOC-0572,Lincare OR_City_2 #3,5947 Elm St,OR_City_2,OR,68559,Southeast,(532) 504-1583,William Lopez,2001-08-22,True,4745,20
LOC-0573,Lincare IN_City_1 #1,2165 Market Ave,IN_City_1,IN,92958,West,(705) 641-5500,Elizabeth Anderson,2010-12-13,True,7502,38
LOC-0574,Lincare RI_City_2 #1,5450 Pine St,RI_City_2,RI,29234,Northeast,(823) 941-2656,Maria Taylor,2003-07-14,True,6716,24
LOC-0575,Lincare NJ_City_2 #2,4308 Market St,NJ_City_2,NJ,66811,Northeast,(319) 396-5275,Jennifer Martin,2010-12-07,True,1900,28
LOC-0576,Lincare RI_City_2 #4,4602 Market Ave,RI_City_2,RI,46287,Southeast,(713) 887-1749,Maria Garcia,2012-10-12,True,4835,18
LOC-0577,Lincare AZ_City_2 #2,4601 Pine Dr,AZ_City_2,AZ,88522,Mid-Atlantic,(850) 525-2591,Thomas Davis,2000-10-23,True,3310,9
LOC-0578,Lincare TN_City_2 #5,7647 Cedar Dr,TN_City_2,TN,93200,Mid-Atlantic,(809) 536-9871,Maria Thomas,2000-07-24,True,4118,27
LOC-0579,Lincare NM_City_1 #4,3551 Cedar Ave,NM_City_1,NM,98209,Southwest,(599) 461-7601,Robert Jackson,2003-07-11,True,6098,27
LOC-0580,Lincare CT_City_1 #5,6148 Pine Blvd,CT_City_1,CT,51331,Mid-Atlantic,(662) 890-8657,James Jones,2007-06-24,True,6127,32
LOC-0581,Lincare NH_City_1 #3,9216 Market Dr,NH_City_1,NH,40765,Pacific,(584) 750-3157,Maria Martin,2005-07-16,True,3288,18
LOC-0582,Lincare Ft Lauderdale #2,2706 Health Dr,Ft Lauderdale,FL,82098,Midwest,(618) 560-4567,Susan Martin,2012-07-05,True,4475,45
LOC-0583,Lincare DE_City_3 #3,8329 Cedar Rd,DE_City_3,DE,61402,Mid-Atlantic,(430) 613-9107,Karen Martinez,2020-02-28,True,2955,30
LOC-0584,Lincare MA_City_1 #3,7702 Market Ave,MA_City_1,MA,99568,West,(300) 592-7850,Susan Wilson,2008-06-21,True,6569,19
LOC-0585,Lincare Macon #5,1419 Cedar Rd,Macon,GA,63578,West,(223) 532-5095,Richard Jackson,2021-03-02,True,4533,6
LOC-0586,Lincare WY_City_3 #4,9144 Cedar Ave,WY_City_3,WY,31152,Pacific,(668) 577-4920,Richard Thomas,2008-12-17,True,3900,9
LOC-0587,Lincare AZ_City_1 #4,7623 Oak Rd,AZ_City_1,AZ,68150,West,(447) 381-8559,Lisa Brown,2014-11-10,True,2804,20
LOC-0588,Lincare Yonkers #1,629 Market Dr,Yonkers,NY,78126,Northeast,(681) 594-2152,Susan Rodriguez,2005-06-05,True,6472,39
LOC-0589,Lincare WV_City_1 #4,1079 Pine Dr,WV_City_1,WV,15230,Southwest,(572) 609-9381,Karen Wilson,2005-07-25,True,3650,42
LOC-0590,Lincare Clearwater #3,6864 Market Blvd,Clearwater,FL,28605,Southeast,(448) 694-4442,Sarah Brown,2014-10-21,True,2106,34
LOC-0591,Lincare WV_City_2 #2,4359 Pine Blvd,WV_City_2,WV,68284,Pacific,(538) 661-5225,Sarah Martin,2001-08-08,True,2712,38
LOC-0592,Lincare MA_City_1 #3,9333 Pine Blvd,MA_City_1,MA,50194,Southeast,(933) 362-5992,Nancy Anderson,2013-03-24,True,7194,13
LOC-0593,Lincare ID_City_3 #4,4315 Market Ave,ID_City_3,ID,13670,Midwest,(416) 797-5963,David Jackson,2000-07-16,True,7407,37
LOC-0594,Lincare WY_City_3 #4,2891 Pine Ave,WY_City_3,WY,86957,Southwest,(713) 521-9574,Elizabeth Gonzalez,2021-10-07,True,5802,35
LOC-0595,Lincare IN_City_2 #1,1160 Pine Ave,IN_City_2,IN,50541,Southwest,(411) 429-3459,Sarah Martin,2005-05-13,True,4420,36
LOC-0596,Lincare Syracuse #1,8687 Oak Ave,Syracuse,NY,57652,Mid-Atlantic,(880) 233-7528,William Hernandez,2022-10-05,True,6032,39
LOC-0597,Lincare WY_City_3 #1,1017 Elm Rd,WY_City_3,WY,78543,Pacific,(453) 450-5195,Richard Davis,2010-03-30,True,5236,16
LOC-0598,Lincare AR_City_3 #5,4646 Main Ave,AR_City_3,AR,18345,Midwest,(335) 735-5960,Robert Miller,2010-03-17,True,7739,42
LOC-0599,Lincare Greensboro #5,936 Pine St,Greensboro,NC,35745,Northeast,(689) 319-8240,Michael Thomas,2008-11-08,True,6328,18
LOC-0600,Lincare SD_City_2 #5,257 Cedar Dr,SD_City_2,SD,24617,Midwest,(937) 653-4191,Karen Smith,2011-04-17,True,6426,22
LOC-0601,Lincare ND_City_3 #3,8411 Elm Rd,ND_City_3,ND,47192,Southeast,(860) 506-5328,Margaret Davis,2015-04-21,True,6097,37
LOC-0602,Lincare Ann Arbor #1,3084 Elm St,Ann Arbor,MI,51839,Southwest,(721) 681-9122,Richard Garcia,2002-12-10,True,7013,24
LOC-0603,Lincare DE_City_2 #5,3092 Oak St,DE_City_2,DE,40382,Midwest,(418) 514-9221,Jennifer Hernandez,2021-03-02,True,3958,44
LOC-0604,Lincare KS_City_3 #2,5404 Oak Ave,KS_City_3,KS,61935,Mid-Atlantic,(375) 361-3574,Linda Taylor,2021-04-02,True,7961,31
LOC-0605,Lincare WI_City_2 #3,7832 Health Blvd,WI_City_2,WI,58600,Southeast,(348) 513-6467,Elizabeth Hernandez,2020-03-04,True,6114,30
LOC-0606,Lincare NH_City_1 #4,1006 Elm Blvd,NH_City_1,NH,94645,Pacific,(343) 667-5492,James Miller,2009-05-10,True,3596,23
LOC-0607,Lincare MT_City_1 #4,6365 Pine Rd,MT_City_1,MT,83396,Midwest,(956) 404-4522,Lisa Anderson,2012-04-15,True,3491,15
LOC-0608,Lincare MN_City_3 #5,7798 Main Dr,MN_City_3,MN,73837,Southwest,(455) 486-7144,Robert Brown,2002-07-08,True,3761,39
LOC-0609,Lincare MT_City_2 #1,7830 Oak St,MT_City_2,MT,52538,Midwest,(993) 950-7779,David Jones,2013-05-28,True,6102,10
LOC-0610,Lincare NM_City_1 #5,9055 Health Blvd,NM_City_1,NM,82964,Midwest,(743) 498-1358,David Williams,2014-01-30,False,4459,33
LOC-0611,Lincare WY_City_1 #3,7773 Oak Dr,WY_City_1,WY,57474,Southeast,(541) 403-5243,Sarah Martin,2001-01-14,True,6761,31
LOC-0612,Lincare NJ_City_2 #4,886 Health Rd,NJ_City_2,NJ,17901,Pacific,(724) 582-1265,Susan Johnson,2022-08-14,True,4179,39
LOC-0613,Lincare ND_City_2 #3,1199 Market St,ND_City_2,ND,84095,West,(294) 771-2840,Margaret Garcia,2003-12-08,True,5337,44
LOC-0614,Lincare UT_City_1 #1,7160 Health Blvd,UT_City_1,UT,71042,Pacific,(662) 956-3493,Linda Williams,2008-02-24,True,4283,34
LOC-0615,Lincare OK_City_3 #4,451 Elm Rd,OK_City_3,OK,48510,Mid-Atlantic,(206) 838-7388,James Smith,2010-02-07,True,2732,21
LOC-0616,Lincare KY_City_3 #3,8822 Elm Ave,KY_City_3,KY,85292,Mid-Atlantic,(563) 932-3500,Joseph Jones,2009-03-31,True,2326,6
LOC-0617,Lincare OR_City_3 #1,2186 Cedar Blvd,OR_City_3,OR,19078,Pacific,(535) 522-4770,Joseph Miller,2013-08-03,True,3720,19
LOC-0618,Lincare KS_City_2 #2,7303 Main Dr,KS_City_2,KS,13332,Northeast,(654) 961-4417,Maria Johnson,2020-01-16,True,3127,18
LOC-0619,Lincare NE_City_3 #1,1621 Oak Rd,NE_City_3,NE,85799,Pacific,(941) 728-2993,Richard Miller,2005-05-25,True,7567,43
LOC-0620,Lincare MO_City_3 #4,3229 Oak St,MO_City_3,MO,76441,Midwest,(568) 689-5182,Lisa Brown,2020-06-30,True,4613,31
LOC-0621,Lincare NV_City_1 #3,5178 Health St,NV_City_1,NV,66904,Midwest,(867) 507-4757,Michael Gonzalez,2021-02-21,True,3750,25
LOC-0622,Lincare AR_City_1 #2,3005 Cedar St,AR_City_1,AR,26770,Pacific,(731) 359-3297,Nancy Johnson,2002-09-29,True,3218,23
LOC-0623,Lincare MT_City_3 #2,6968 Oak Ave,MT_City_3,MT,77973,Southwest,(355) 959-3975,Elizabeth Brown,2007-04-14,True,3171,24
LOC-0624,Lincare NV_City_3 #3,5360 Main St,NV_City_3,NV,53461,Midwest,(229) 681-1560,David Wilson,2002-01-31,True,7746,43
LOC-0625,Lincare WI_City_3 #2,1740 Main Blvd,WI_City_3,WI,39189,Southeast,(294) 629-2086,William Thomas,2020-10-31,False,5896,33
LOC-0626,Lincare Macon #1,5202 Elm Dr,Macon,GA,43667,Pacific,(331) 530-9847,Elizabeth Martin,2004-04-28,True,7633,41
LOC-0627,Lincare IA_City_1 #5,2226 Health Ave,IA_City_1,IA,39563,Southeast,(875) 284-2553,Maria Martinez,2004-09-20,True,3553,16
LOC-0628,Lincare WI_City_3 #3,7671 Market Rd,WI_City_3,WI,78146,Midwest,(729) 791-5370,David Hernandez,2018-12-06,True,2689,42
LOC-0629,Lincare WY_City_1 #4,886 Health Ave,WY_City_1,WY,33877,Mid-Atlantic,(214) 346-1558,Thomas Garcia,2017-10-18,True,6186,35
LOC-0630,Lincare Durham #5,6746 Elm Ave,Durham,NC,69400,Southeast,(836) 469-9943,Karen Brown,2012-07-12,True,5714,26
LOC-0631,Lincare MS_City_1 #3,8084 Health Rd,MS_City_1,MS,69810,Midwest,(879) 298-6609,Lisa Rodriguez,2002-10-31,True,4994,6
LOC-0632,Lincare OR_City_1 #2,7594 Health St,OR_City_1,OR,25765,Northeast,(763) 929-5844,David Lopez,2013-10-09,True,6032,10
LOC-0633,Lincare Cleveland #5,3292 Oak Ave,Cleveland,OH,12191,Southwest,(403) 951-6798,Lisa Martin,2006-10-22,True,5846,38
LOC-0634,Lincare Fresno #5,3875 Market Rd,Fresno,CA,31856,Midwest,(583) 362-2640,Richard Martin,2010-02-24,True,7653,14
LOC-0635,Lincare OR_City_3 #2,4661 Main Dr,OR_City_3,OR,48862,Southwest,(599) 734-7901,Nancy Anderson,2014-06-10,True,3957,5
LOC-0636,Lincare CO_City_2 #5,5205 Oak Rd,CO_City_2,CO,87854,Mid-Atlantic,(268) 260-7723,David Jones,2021-07-28,True,7763,20
LOC-0637,Lincare NV_City_1 #4,6506 Cedar Ave,NV_City_1,NV,42580,Mid-Atlantic,(558) 272-4707,Sarah Jones,2018-01-03,True,7559,42
LOC-0638,Lincare VA_City_1 #4,2433 Market Blvd,VA_City_1,VA,52922,Southeast,(211) 852-2921,Lisa Martinez,2004-08-08,True,6402,35
LOC-0639,Lincare KY_City_3 #3,2145 Cedar Rd,KY_City_3,KY,69554,Southwest,(357) 272-6593,Sarah Johnson,2017-02-10,True,3592,12
LOC-0640,Lincare San Antonio #5,2859 Market Dr,San Antonio,TX,48155,Southwest,(430) 735-2688,Michael Martin,2016-04-06,True,6946,36
LOC-0641,Lincare WA_City_2 #1,1823 Health Blvd,WA_City_2,WA,46158,Southwest,(457) 855-9320,Linda Wilson,2011-04-09,False,2180,5
LOC-0642,Lincare DE_City_3 #4,4077 Cedar Dr,DE_City_3,DE,39017,Pacific,(805) 644-5354,William Thomas,2016-11-09,True,6968,29
LOC-0643,Lincare AR_City_3 #5,1715 Cedar St,AR_City_3,AR,25397,Northeast,(982) 444-6909,Susan Gonzalez,2001-10-15,True,7956,33
LOC-0644,Lincare Syracuse #5,710 Elm Dr,Syracuse,NY,97696,Pacific,(226) 421-3961,James Hernandez,2004-06-06,True,4876,6
LOC-0645,Lincare WI_City_2 #3,5975 Health Blvd,WI_City_2,WI,56186,Pacific,(454) 483-8307,Robert Hernandez,2020-07-21,True,6700,21
LOC-0646,Lincare Aurora #5,5373 Market Dr,Aurora,IL,55683,West,(999) 376-9189,Michael Hernandez,2015-10-12,True,7560,19
LOC-0647,Lincare MN_City_2 #1,6752 Pine Rd,MN_City_2,MN,75168,Northeast,(854) 390-7270,Joseph Rodriguez,2021-10-10,True,5086,28
LOC-0648,Lincare Aurora #1,1926 Oak Rd,Aurora,IL,50701,Midwest,(718) 917-5853,Margaret Moore,2007-12-24,True,7198,9
LOC-0649,Lincare IA_City_1 #5,6729 Health Blvd,IA_City_1,IA,29105,Northeast,(933) 548-9729,Elizabeth Gonzalez,2005-12-19,True,2348,23
LOC-0650,Lincare TN_City_3 #3,3783 Elm St,TN_City_3,TN,42231,Northeast,(761) 358-5485,James Thomas,2010-01-25,True,3293,20
LOC-0651,Lincare KY_City_2 #2,2481 Main Blvd,KY_City_2,KY,41939,Mid-Atlantic,(221) 826-8917,Karen Wilson,2008-08-15,True,5748,42
LOC-0652,Lincare NV_City_3 #4,4384 Market Blvd,NV_City_3,NV,44544,West,(641) 579-6972,Thomas Hernandez,2016-01-07,True,7178,13
LOC-0653,Lincare MN_City_3 #5,9585 Oak St,MN_City_3,MN,76512,Southeast,(925) 687-9771,Linda Brown,2010-03-21,True,7378,40
LOC-0654,Lincare KY_City_2 #5,971 Elm Rd,KY_City_2,KY,67392,Midwest,(709) 805-8146,Michael Garcia,2000-12-28,True,6079,8
LOC-0655,Lincare MO_City_2 #2,1144 Market Blvd,MO_City_2,MO,18573,Pacific,(936) 482-5128,James Martin,2022-01-06,True,7761,13
LOC-0656,Lincare NV_City_1 #4,5176 Cedar Blvd,NV_City_1,NV,53323,Mid-Atlantic,(438) 783-9322,Susan Jones,2014-02-08,True,6493,8
LOC-0657,Lincare WV_City_2 #1,1263 Cedar St,WV_City_2,WV,79438,West,(623) 947-3641,Joseph Davis,2008-01-17,True,1741,36
LOC-0658,Lincare WI_City_1 #1,1642 Elm Rd,WI_City_1,WI,99830,Midwest,(596) 617-7247,Nancy Jones,2015-05-26,True,4049,27
LOC-0659,Lincare IN_City_3 #3,8286 Main Ave,IN_City_3,IN,44144,Southwest,(611) 405-4713,Elizabeth Williams,2015-03-28,True,2270,38
LOC-0660,Lincare ME_City_1 #1,9227 Main Blvd,ME_City_1,ME,22516,West,(372) 201-9669,James Smith,2014-08-30,True,1726,41
LOC-0661,Lincare RI_City_2 #1,2924 Oak Rd,RI_City_2,RI,75300,Pacific,(386) 748-4577,Elizabeth Brown,2006-12-09,True,6202,16
LOC-0662,Lincare NM_City_3 #2,8412 Oak Dr,NM_City_3,NM,13976,Pacific,(837) 239-9807,William Martinez,2013-01-26,True,7095,16
LOC-0663,Lincare SC_City_3 #1,8253 Oak Rd,SC_City_3,SC,30349,Southeast,(827) 545-8449,Margaret Gonzalez,2020-02-03,True,6978,40
LOC-0664,Lincare CO_City_2 #3,2416 Oak Dr,CO_City_2,CO,34686,Southeast,(613) 242-6870,Robert Thomas,2004-06-06,True,2245,25
LOC-0665,Lincare OK_City_3 #5,8647 Elm Rd,OK_City_3,OK,94305,West,(405) 489-6248,David Anderson,2008-11-18,True,6630,32
LOC-0666,Lincare NV_City_2 #1,8135 Main Dr,NV_City_2,NV,23673,Southwest,(529) 774-8931,Maria Martinez,2022-04-27,False,7813,23
LOC-0667,Lincare VA_City_3 #5,782 Oak St,VA_City_3,VA,50254,Northeast,(801) 965-9893,Richard Hernandez,2002-02-24,True,1886,24
LOC-0668,Lincare NE_City_1 #5,959 Health Dr,NE_City_1,NE,76633,Midwest,(736) 382-9335,Elizabeth Johnson,2009-08-15,True,3021,19
LOC-0669,Lincare WV_City_2 #2,8214 Oak Rd,WV_City_2,WV,93941,Northeast,(827) 215-1741,Maria Miller,2005-03-20,True,1538,20
LOC-0670,Lincare VT_City_2 #4,3841 Pine Dr,VT_City_2,VT,15866,Southeast,(359) 345-5033,Sarah Wilson,2013-11-22,True,6852,22
LOC-0671,Lincare NH_City_3 #4,6877 Elm Blvd,NH_City_3,NH,34837,Northeast,(997) 699-5152,James Gonzalez,2001-11-15,True,5179,13
LOC-0672,Lincare VT_City_3 #1,1974 Main Ave,VT_City_3,VT,74033,Southeast,(268) 387-9797,Linda Garcia,2011-07-04,False,7357,30
LOC-0673,Lincare MA_City_3 #3,9440 Pine St,MA_City_3,MA,25650,Midwest,(604) 406-2417,Margaret Thomas,2009-01-02,True,1792,35
LOC-0674,Lincare Charlotte #2,723 Health Dr,Charlotte,NC,34179,Northeast,(285) 980-2104,Thomas Wilson,2016-08-20,True,2669,33
LOC-0675,Lincare SD_City_1 #5,3196 Health Ave,SD_City_1,SD,51670,Mid-Atlantic,(244) 782-1232,David Hernandez,2011-04-02,True,4368,34
LOC-0676,Lincare IA_City_3 #4,6326 Oak Blvd,IA_City_3,IA,76269,Northeast,(265) 430-4014,Joseph Hernandez,2019-09-08,True,5108,9
LOC-0677,Lincare LA_City_3 #3,9223 Oak Ave,LA_City_3,LA,81712,West,(525) 258-2824,Michael Wilson,2000-10-13,True,2891,25
LOC-0678,Lincare MT_City_1 #1,3928 Main Dr,MT_City_1,MT,10448,Southeast,(776) 259-7349,William Davis,2001-07-30,True,2105,6
LOC-0679,Lincare UT_City_2 #4,4727 Market Rd,UT_City_2,UT,60694,West,(660) 966-4893,Nancy Martin,2011-03-20,True,6715,34
LOC-0680,Lincare Raleigh #5,6000 Oak Ave,Raleigh,NC,47599,Southwest,(852) 948-3856,Maria Rodriguez,2007-03-11,True,1671,32
LOC-0681,Lincare Grand Rapids #4,6823 Market Rd,Grand Rapids,MI,39751,Northeast,(611) 328-6782,Joseph Gonzalez,2018-11-21,True,5273,33
LOC-0682,Lincare NM_City_2 #3,5634 Pine Dr,NM_City_2,NM,27447,Southwest,(940) 742-4373,Thomas Miller,2008-07-25,True,7474,44
LOC-0683,Lincare MT_City_2 #4,6240 Market Blvd,MT_City_2,MT,37985,West,(602) 344-8704,William Moore,2020-04-15,True,7845,44
LOC-0684,Lincare NH_City_1 #2,5632 Cedar Ave,NH_City_1,NH,96461,Southeast,(593) 729-8074,Richard Anderson,2001-01-25,True,4661,41
LOC-0685,Lincare VT_City_1 #5,2653 Market Dr,VT_City_1,VT,85375,Midwest,(402) 354-7738,Linda Anderson,2011-01-08,True,2569,36
LOC-0686,Lincare MN_City_3 #5,8793 Market St,MN_City_3,MN,98629,Pacific,(299) 266-2404,James Smith,2002-05-14,True,2236,25
LOC-0687,Lincare MO_City_1 #2,3589 Pine St,MO_City_1,MO,57571,Mid-Atlantic,(838) 523-8317,Nancy Hernandez,2007-11-10,True,2331,40
LOC-0688,Lincare Aurora #4,2040 Cedar Rd,Aurora,IL,63697,Southeast,(362) 775-8693,Sarah Davis,2005-01-31,True,2701,33
LOC-0689,Lincare DE_City_1 #4,7846 Elm Dr,DE_City_1,DE,32342,Southeast,(985) 220-6937,Karen Jackson,2008-02-27,True,1662,36
LOC-0690,Lincare VT_City_3 #3,1492 Pine St,VT_City_3,VT,33230,Midwest,(338) 839-5916,Maria Jones,2004-12-23,False,7979,17
LOC-0691,Lincare Austin #1,5911 Cedar Dr,Austin,TX,12091,Midwest,(836) 804-7844,Richard Lopez,2011-05-03,True,3795,38
LOC-0692,Lincare AZ_City_2 #2,952 Market Ave,AZ_City_2,AZ,50191,Midwest,(469) 659-8093,Linda Johnson,2012-03-28,True,7723,34
LOC-0693,Lincare VT_City_1 #5,614 Oak Rd,VT_City_1,VT,11399,Midwest,(952) 787-1314,Jennifer Gonzalez,2008-12-14,True,4613,29
LOC-0694,Lincare AR_City_3 #3,6246 Pine Blvd,AR_City_3,AR,77185,Mid-Atlantic,(634) 616-6605,David Lopez,2011-09-25,True,5504,23
LOC-0695,Lincare MD_City_1 #1,5320 Health Rd,MD_City_1,MD,24879,Southwest,(223) 331-2753,Thomas Williams,2007-12-11,True,2761,41
LOC-0696,Lincare LA_City_1 #1,258 Market St,LA_City_1,LA,54713,Pacific,(832) 272-3559,Karen Hernandez,2004-09-29,True,1960,13
LOC-0697,Lincare IA_City_3 #2,1602 Market St,IA_City_3,IA,10503,Northeast,(643) 902-4818,Joseph Johnson,2003-07-25,True,6623,38
LOC-0698,Lincare IA_City_2 #2,8215 Cedar Ave,IA_City_2,IA,71500,Pacific,(494) 949-2003,Karen Garcia,2022-10-08,True,2940,17
LOC-0699,Lincare ME_City_1 #5,3202 Market St,ME_City_1,ME,19932,West,(392) 391-6265,Thomas Garcia,2017-09-14,True,6352,23
LOC-0700,Lincare SD_City_2 #3,3675 Elm Blvd,SD_City_2,SD,55188,West,(953) 446-9692,James Rodriguez,2012-08-16,True,2029,8
