appeal_id,denial_id,claim_id,location_id,payer_code,appeal_date,appeal_level,appeal_reason,supporting_docs,outcome,outcome_date,recovered_amount,appeal_specialist,turnaround_days,payer_response_notes
APP-04000,DEN-007287,CLM-0043499,LOC-0019,MEDICARE,2026-04-20,First Level,Timely filing exception,Sleep Study,UPHELD,2026-06-05,0,Margaret Anderson,17,Claim approved after review
APP-04001,DEN-007288,CLM-0043501,LOC-0192,MEDICARE,2026-04-10,First Level,Medical necessity proven,Sleep Study,OVERTURNED,2026-04-23,1816.14,Sarah Martin,38,Documentation sufficient
APP-04002,DEN-007289,CLM-0043502,LOC-0345,MEDICARE,2026-04-24,First Level,CMN submitted,Sleep Study,OVERTURNED,2026-05-19,2923.18,Karen Lopez,32,Documentation sufficient
APP-04003,DEN-007290,CLM-0043510,LOC-0421,UHC,2026-03-07,External Review,Timely filing exception,Sleep Study,PARTIAL,2026-04-27,1979.34,Karen Moore,39,Claim approved after review
APP-04004,DEN-007291,CLM-0043517,LOC-0181,MEDICARE,2026-02-22,Second Level,Prior auth obtained retroactively,PFT Results,OVERTURNED,2026-03-15,6277.26,Karen Brown,11,Still under review
APP-04005,DEN-007292,CLM-0043535,LOC-0258,BCBS,2026-02-14,Second Level,Medical necessity proven,Prescription,UPHELD,2026-03-15,0,Richard Moore,55,Denied - exhausted appeals
APP-04006,DEN-007297,CLM-0043562,LOC-0417,MEDICARE,2026-05-01,First Level,Medical necessity proven,CMN,PARTIAL,2026-05-26,94.18,Elizabeth Smith,51,Still under review
APP-04007,DEN-007299,CLM-0043574,LOC-0603,MEDICARE,2026-01-30,First Level,Prior auth obtained retroactively,CMN,UPHELD,2026-03-13,0,Robert Gonzalez,56,Partial payment approved
APP-04008,DEN-007300,CLM-0043575,LOC-0043,MEDICAID,2026-02-06,First Level,Coding correction,Sleep Study,PENDING,,0,Margaret Garcia,,Claim approved after review
APP-04009,DEN-007301,CLM-0043581,LOC-0021,MEDICARE,2026-04-10,First Level,Additional documentation provided,Sleep Study,OVERTURNED,2026-05-22,88.92,Sarah Wilson,43,Still under review
APP-04010,DEN-007302,CLM-0043592,LOC-0269,AETNA,2026-03-14,First Level,Timely filing exception,Prior Auth Letter,UPHELD,2026-04-23,0,James Martinez,46,Denied - exhausted appeals
APP-04011,DEN-007305,CLM-0043614,LOC-0697,MEDICARE,2026-03-19,First Level,Medical necessity proven,Sleep Study,UPHELD,2026-05-03,0,Jennifer Williams,20,Still under review
APP-04012,DEN-007306,CLM-0043624,LOC-0674,UHC,2026-01-20,First Level,CMN submitted,CMN,OVERTURNED,2026-02-01,205.53,David Martin,36,Documentation sufficient
APP-04013,DEN-007308,CLM-0043651,LOC-0106,UHC,2026-02-18,External Review,Coding correction,Prescription,OVERTURNED,2026-04-17,295.48,Joseph Anderson,52,Denied - exhausted appeals
APP-04014,DEN-007309,CLM-0043653,LOC-0095,BCBS,2026-04-01,First Level,Timely filing exception,Prescription,PENDING,,0,James Lopez,,Claim approved after review
APP-04015,DEN-007313,CLM-0043667,LOC-0270,MEDICARE,2026-03-02,Second Level,Timely filing exception,Sleep Study,UPHELD,2026-03-20,0,Michael Gonzalez,38,Claim approved after review
APP-04016,DEN-007314,CLM-0043683,LOC-0368,UHC,2026-03-14,First Level,Medical necessity proven,Prescription,UPHELD,2026-04-24,0,Karen Smith,56,Still under review
APP-04017,DEN-007319,CLM-0043733,LOC-0546,UHC,2026-02-21,First Level,Medical necessity proven,Sleep Study,OVERTURNED,2026-03-05,1381.84,Joseph Anderson,33,Still under review
APP-04018,DEN-007320,CLM-0043741,LOC-0167,MEDICAID,2026-02-09,First Level,Additional documentation provided,PFT Results,UPHELD,2026-03-29,0,Sarah Davis,26,Documentation sufficient
APP-04019,DEN-007322,CLM-0043770,LOC-0157,MEDICARE,2026-03-25,First Level,Coding correction,PFT Results,OVERTURNED,2026-04-12,23.63,Linda Hernandez,28,Partial payment approved
APP-04020,DEN-007323,CLM-0043771,LOC-0043,MEDICAID,2026-03-06,Second Level,Prior auth obtained retroactively,PFT Results,UPHELD,2026-03-28,0,Nancy Garcia,36,Denied - exhausted appeals
APP-04021,DEN-007324,CLM-0043782,LOC-0268,BCBS,2026-04-17,First Level,Medical necessity proven,PFT Results,PENDING,,0,Robert Smith,,Partial payment approved
APP-04022,DEN-007325,CLM-0043790,LOC-0346,MEDICARE,2026-04-01,First Level,Medical necessity proven,Sleep Study,PENDING,,0,Susan Moore,,Claim approved after review
APP-04023,DEN-007326,CLM-0043795,LOC-0335,MEDICAID,2026-04-11,First Level,Additional documentation provided,Prior Auth Letter,UPHELD,2026-05-31,0,James Moore,40,Still under review
APP-04024,DEN-007327,CLM-0043805,LOC-0685,MEDICARE,2026-02-28,Second Level,Additional documentation provided,CMN,UPHELD,2026-03-17,0,James Brown,13,Still under review
APP-04025,DEN-007331,CLM-0043831,LOC-0185,MEDICARE,2026-03-12,First Level,CMN submitted,Prescription,UPHELD,2026-04-19,0,Nancy Lopez,17,Partial payment approved
APP-04026,DEN-007332,CLM-0043832,LOC-0016,MEDICARE,2026-04-05,First Level,Medical necessity proven,Prescription,UPHELD,2026-04-17,0,Nancy Jones,53,Partial payment approved
APP-04027,DEN-007333,CLM-0043835,LOC-0654,MEDICAID,2026-04-10,First Level,Additional documentation provided,PFT Results,UPHELD,2026-06-01,0,Michael Garcia,24,Denied - exhausted appeals
APP-04028,DEN-007338,CLM-0043871,LOC-0413,MEDICAID,2026-04-25,First Level,Additional documentation provided,Prior Auth Letter,OVERTURNED,2026-06-18,268.88,Thomas Williams,13,Documentation sufficient
APP-04029,DEN-007339,CLM-0043872,LOC-0384,UHC,2026-02-26,Second Level,Medical necessity proven,Medical Records,PENDING,,0,Maria Jones,,Partial payment approved
APP-04030,DEN-007340,CLM-0043875,LOC-0504,UHC,2026-04-17,Second Level,Coding correction,Prior Auth Letter,OVERTURNED,2026-05-21,220.72,Elizabeth Johnson,14,Still under review
APP-04031,DEN-007341,CLM-0043882,LOC-0436,MEDICARE,2026-03-17,First Level,Additional documentation provided,Prior Auth Letter,UPHELD,2026-04-01,0,Sarah Rodriguez,22,Still under review
APP-04032,DEN-007342,CLM-0043888,LOC-0450,MEDICARE,2026-02-14,Second Level,Additional documentation provided,PFT Results,PENDING,,0,Michael Johnson,,Partial payment approved
APP-04033,DEN-007344,CLM-0043908,LOC-0315,MEDICARE,2026-02-23,First Level,Timely filing exception,PFT Results,PENDING,,0,Karen Miller,,Claim approved after review
APP-04034,DEN-007345,CLM-0043915,LOC-0488,MEDICARE,2026-03-06,First Level,Coding correction,Prior Auth Letter,PENDING,,0,William Martin,,Claim approved after review
APP-04035,DEN-007346,CLM-0043922,LOC-0246,UHC,2026-03-01,First Level,Medical necessity proven,Sleep Study,UPHELD,2026-03-31,0,Linda Hernandez,29,Documentation sufficient
APP-04036,DEN-007348,CLM-0043941,LOC-0263,MEDICARE,2026-02-01,Second Level,Timely filing exception,CMN,OVERTURNED,2026-04-01,207.6,Michael Jackson,54,Partial payment approved
APP-04037,DEN-007349,CLM-0043951,LOC-0542,BCBS,2026-01-26,First Level,Additional documentation provided,Prescription,OVERTURNED,2026-03-03,338.02,Joseph Anderson,47,Denied - exhausted appeals
APP-04038,DEN-007350,CLM-0043952,LOC-0243,BCBS,2026-02-16,First Level,Coding correction,Sleep Study,UPHELD,2026-03-03,0,Thomas Martin,45,Denied - exhausted appeals
APP-04039,DEN-007351,CLM-0043962,LOC-0599,MEDICARE,2026-02-13,Second Level,Prior auth obtained retroactively,PFT Results,UPHELD,2026-03-25,0,William Jones,27,Denied - exhausted appeals
APP-04040,DEN-007354,CLM-0043981,LOC-0034,BCBS,2026-02-14,External Review,CMN submitted,Prescription,UPHELD,2026-03-23,0,Karen Anderson,35,Claim approved after review
APP-04041,DEN-007356,CLM-0044004,LOC-0209,MEDICARE,2026-04-26,First Level,Timely filing exception,Prior Auth Letter,UPHELD,2026-05-15,0,Richard Thomas,41,Claim approved after review
APP-04042,DEN-007359,CLM-0044013,LOC-0328,MEDICARE,2026-04-16,First Level,Coding correction,Prescription,UPHELD,2026-05-09,0,Thomas Thomas,47,Denied - exhausted appeals
APP-04043,DEN-007360,CLM-0044016,LOC-0112,MEDICAID,2026-01-29,First Level,Medical necessity proven,Sleep Study,UPHELD,2026-02-20,0,Thomas Johnson,13,Claim approved after review
APP-04044,DEN-007361,CLM-0044022,LOC-0391,UHC,2026-03-31,First Level,Medical necessity proven,Sleep Study,UPHELD,2026-05-24,0,James Hernandez,46,Partial payment approved
APP-04045,DEN-007363,CLM-0044040,LOC-0596,MEDICARE,2026-04-27,First Level,Coding correction,Prescription,OVERTURNED,2026-06-03,279.72,Karen Taylor,57,Documentation sufficient
APP-04046,DEN-007364,CLM-0044049,LOC-0492,MEDICARE,2026-02-15,First Level,Additional documentation provided,PFT Results,UPHELD,2026-03-07,0,David Jackson,30,Partial payment approved
APP-04047,DEN-007365,CLM-0044052,LOC-0185,MEDICARE,2026-03-24,First Level,Timely filing exception,Prior Auth Letter,PENDING,,0,Thomas Martinez,,Partial payment approved
APP-04048,DEN-007366,CLM-0044057,LOC-0191,MEDICAID,2026-03-20,External Review,Additional documentation provided,Sleep Study,UPHELD,2026-03-31,0,Linda Martinez,13,Partial payment approved
APP-04049,DEN-007367,CLM-0044064,LOC-0540,MEDICARE,2026-03-23,First Level,Coding correction,PFT Results,UPHELD,2026-04-30,0,William Wilson,37,Still under review
APP-04050,DEN-007370,CLM-0044076,LOC-0661,MEDICARE,2026-03-29,First Level,Coding correction,Sleep Study,PARTIAL,2026-05-19,1810.39,James Hernandez,31,Denied - exhausted appeals
APP-04051,DEN-007371,CLM-0044080,LOC-0121,MEDICARE,2026-04-08,First Level,Additional documentation provided,Prior Auth Letter,UPHELD,2026-05-09,0,Robert Jackson,12,Still under review
APP-04052,DEN-007372,CLM-0044092,LOC-0176,UHC,2026-02-16,First Level,CMN submitted,Prior Auth Letter,PARTIAL,2026-04-14,2499.83,Susan Moore,32,Partial payment approved
APP-04053,DEN-007373,CLM-0044098,LOC-0270,MEDICAID,2026-04-28,First Level,Timely filing exception,CMN,OVERTURNED,2026-06-09,72.29,Jennifer Gonzalez,41,Denied - exhausted appeals
APP-04054,DEN-007374,CLM-0044100,LOC-0644,MEDICARE,2026-02-16,First Level,Medical necessity proven,PFT Results,PARTIAL,2026-03-07,2106.78,Jennifer Brown,48,Claim approved after review
APP-04055,DEN-007375,CLM-0044105,LOC-0217,MEDICARE,2026-04-21,Second Level,Additional documentation provided,Prescription,UPHELD,2026-06-16,0,Lisa Johnson,36,Documentation sufficient
APP-04056,DEN-007376,CLM-0044114,LOC-0222,MEDICARE,2026-05-10,Second Level,Medical necessity proven,Prescription,PENDING,,0,Nancy Gonzalez,,Claim approved after review
APP-04057,DEN-007379,CLM-0044124,LOC-0061,MEDICARE,2026-03-17,First Level,Medical necessity proven,Medical Records,OVERTURNED,2026-05-13,458.87,Nancy Jones,16,Claim approved after review
APP-04058,DEN-007380,CLM-0044136,LOC-0189,MEDICARE,2026-03-12,External Review,Additional documentation provided,Medical Records,OVERTURNED,2026-04-14,1741.76,Sarah Jones,32,Denied - exhausted appeals
APP-04059,DEN-007381,CLM-0044140,LOC-0628,MEDICARE,2026-04-11,First Level,Prior auth obtained retroactively,CMN,UPHELD,2026-06-03,0,Lisa Wilson,52,Denied - exhausted appeals
APP-04060,DEN-007383,CLM-0044160,LOC-0125,BCBS,2026-03-20,External Review,Additional documentation provided,CMN,PENDING,,0,Sarah Wilson,,Documentation sufficient
APP-04061,DEN-007388,CLM-0044183,LOC-0560,MEDICARE,2026-03-22,Second Level,CMN submitted,Prescription,UPHELD,2026-04-02,0,Lisa Hernandez,10,Denied - exhausted appeals
APP-04062,DEN-007390,CLM-0044198,LOC-0254,MEDICARE,2026-03-10,First Level,Coding correction,Medical Records,OVERTURNED,2026-04-11,1439.48,Sarah Taylor,34,Denied - exhausted appeals
APP-04063,DEN-007391,CLM-0044199,LOC-0349,MEDICAID,2026-02-03,First Level,CMN submitted,Prior Auth Letter,UPHELD,2026-02-20,0,Linda Miller,24,Documentation sufficient
APP-04064,DEN-007393,CLM-0044214,LOC-0274,MEDICARE,2026-03-07,First Level,Additional documentation provided,Prior Auth Letter,UPHELD,2026-04-04,0,Margaret Garcia,15,Claim approved after review
APP-04065,DEN-007394,CLM-0044216,LOC-0177,BCBS,2026-03-05,First Level,Medical necessity proven,PFT Results,UPHELD,2026-05-03,0,Linda Miller,44,Still under review
APP-04066,DEN-007397,CLM-0044225,LOC-0346,AETNA,2026-04-05,Second Level,Coding correction,CMN,PENDING,,0,Linda Moore,,Claim approved after review
APP-04067,DEN-007398,CLM-0044229,LOC-0216,BCBS,2026-04-12,First Level,Additional documentation provided,PFT Results,OVERTURNED,2026-05-01,1792.2,Richard Jackson,49,Documentation sufficient
APP-04068,DEN-007400,CLM-0044241,LOC-0417,AETNA,2026-03-22,Second Level,Medical necessity proven,Sleep Study,OVERTURNED,2026-04-30,98.3,Susan Jackson,57,Denied - exhausted appeals
APP-04069,DEN-007401,CLM-0044243,LOC-0074,MEDICARE,2026-03-10,First Level,Coding correction,Medical Records,UPHELD,2026-04-05,0,Elizabeth Martin,23,Claim approved after review
APP-04070,DEN-007402,CLM-0044249,LOC-0544,AETNA,2026-04-10,First Level,CMN submitted,CMN,PENDING,,0,Sarah Williams,,Still under review
APP-04071,DEN-007405,CLM-0044262,LOC-0136,MEDICARE,2026-02-25,First Level,Timely filing exception,PFT Results,PENDING,,0,Linda Brown,,Still under review
APP-04072,DEN-007406,CLM-0044263,LOC-0491,UHC,2026-03-17,First Level,Medical necessity proven,CMN,UPHELD,2026-04-22,0,Margaret Johnson,38,Denied - exhausted appeals
APP-04073,DEN-007407,CLM-0044265,LOC-0343,MEDICARE,2026-02-21,Second Level,Medical necessity proven,Medical Records,OVERTURNED,2026-04-22,540.95,Joseph Davis,48,Denied - exhausted appeals
APP-04074,DEN-007408,CLM-0044267,LOC-0216,MEDICARE,2026-05-11,First Level,Prior auth obtained retroactively,PFT Results,OVERTURNED,2026-06-28,662.51,Linda Garcia,48,Still under review
APP-04075,DEN-007409,CLM-0044272,LOC-0486,MEDICARE,2026-03-12,First Level,CMN submitted,CMN,OVERTURNED,2026-03-28,890.19,Michael Thomas,38,Still under review
APP-04076,DEN-007411,CLM-0044288,LOC-0026,MEDICARE,2026-03-31,First Level,Prior auth obtained retroactively,Prior Auth Letter,OVERTURNED,2026-04-20,860.63,Maria Smith,16,Partial payment approved
APP-04077,DEN-007413,CLM-0044299,LOC-0022,MEDICARE,2026-04-09,First Level,Medical necessity proven,CMN,OVERTURNED,2026-05-07,2183.94,David Davis,32,Denied - exhausted appeals
APP-04078,DEN-007414,CLM-0044306,LOC-0118,MEDICARE,2026-04-22,First Level,Additional documentation provided,Prescription,OVERTURNED,2026-05-03,587.84,David Miller,58,Partial payment approved
APP-04079,DEN-007419,CLM-0044329,LOC-0463,BCBS,2026-03-22,First Level,CMN submitted,Medical Records,UPHELD,2026-04-02,0,Margaret Wilson,43,Denied - exhausted appeals
APP-04080,DEN-007422,CLM-0044365,LOC-0683,MEDICARE,2026-03-23,First Level,CMN submitted,PFT Results,UPHELD,2026-04-21,0,Linda Martin,28,Partial payment approved
APP-04081,DEN-007423,CLM-0044366,LOC-0291,MEDICARE,2026-04-18,First Level,Medical necessity proven,CMN,PENDING,,0,David Wilson,,Documentation sufficient
APP-04082,DEN-007425,CLM-0044370,LOC-0436,MEDICARE,2026-02-26,Second Level,Prior auth obtained retroactively,Medical Records,OVERTURNED,2026-04-01,174.18,Karen Gonzalez,15,Documentation sufficient
APP-04083,DEN-007426,CLM-0044388,LOC-0595,UHC,2026-03-30,First Level,Timely filing exception,Medical Records,UPHELD,2026-05-24,0,Robert Rodriguez,36,Documentation sufficient
APP-04084,DEN-007428,CLM-0044410,LOC-0544,MEDICARE,2026-02-06,First Level,Prior auth obtained retroactively,Prior Auth Letter,OVERTURNED,2026-03-18,98.33,Susan Davis,40,Still under review
APP-04085,DEN-007429,CLM-0044413,LOC-0466,MEDICARE,2026-03-17,Second Level,Coding correction,Prior Auth Letter,PARTIAL,2026-05-13,228.44,William Moore,38,Partial payment approved
APP-04086,DEN-007430,CLM-0044417,LOC-0174,AETNA,2026-03-09,Second Level,Prior auth obtained retroactively,CMN,PARTIAL,2026-04-05,560.39,Margaret Taylor,22,Still under review
APP-04087,DEN-007432,CLM-0044421,LOC-0563,AETNA,2026-03-29,First Level,Timely filing exception,PFT Results,OVERTURNED,2026-05-01,340.88,Thomas Martinez,34,Partial payment approved
APP-04088,DEN-007433,CLM-0044452,LOC-0340,BCBS,2026-04-12,First Level,Coding correction,Prior Auth Letter,UPHELD,2026-05-28,0,Robert Thomas,55,Still under review
APP-04089,DEN-007434,CLM-0044456,LOC-0466,MEDICAID,2026-03-28,Second Level,Prior auth obtained retroactively,CMN,UPHELD,2026-04-15,0,Maria Anderson,47,Denied - exhausted appeals
APP-04090,DEN-007435,CLM-0044466,LOC-0309,MEDICARE,2026-03-24,First Level,Timely filing exception,PFT Results,OVERTURNED,2026-04-10,250.91,Maria Martinez,41,Still under review
APP-04091,DEN-007437,CLM-0044484,LOC-0136,MEDICARE,2026-04-14,First Level,Coding correction,PFT Results,PENDING,,0,Michael Martin,,Documentation sufficient
APP-04092,DEN-007440,CLM-0044489,LOC-0475,AETNA,2026-03-18,First Level,Prior auth obtained retroactively,Medical Records,OVERTURNED,2026-04-09,113.27,James Rodriguez,29,Still under review
APP-04093,DEN-007441,CLM-0044490,LOC-0545,MEDICAID,2026-03-06,First Level,Medical necessity proven,Prior Auth Letter,PENDING,,0,Linda Martin,,Still under review
APP-04094,DEN-007442,CLM-0044496,LOC-0436,UHC,2026-04-17,External Review,Medical necessity proven,PFT Results,PENDING,,0,Michael Johnson,,Still under review
APP-04095,DEN-007443,CLM-0044499,LOC-0190,BCBS,2026-04-16,First Level,CMN submitted,Prior Auth Letter,UPHELD,2026-06-11,0,Elizabeth Smith,60,Still under review
APP-04096,DEN-007445,CLM-0044506,LOC-0388,AETNA,2026-05-04,First Level,CMN submitted,Prior Auth Letter,OVERTURNED,2026-06-13,237.33,Michael Smith,53,Partial payment approved
APP-04097,DEN-007448,CLM-0044528,LOC-0658,BCBS,2026-02-01,First Level,Timely filing exception,Medical Records,UPHELD,2026-02-11,0,Karen Wilson,47,Still under review
APP-04098,DEN-007450,CLM-0044531,LOC-0520,MEDICARE,2026-04-05,First Level,Coding correction,Prescription,UPHELD,2026-04-20,0,James Johnson,56,Documentation sufficient
APP-04099,DEN-007451,CLM-0044533,LOC-0629,AETNA,2026-02-20,Second Level,CMN submitted,Prior Auth Letter,PENDING,,0,Jennifer Martin,,Denied - exhausted appeals
APP-04100,DEN-007453,CLM-0044558,LOC-0036,UHC,2026-02-13,First Level,Coding correction,Medical Records,OVERTURNED,2026-03-25,485.2,James Brown,38,Still under review
APP-04101,DEN-007454,CLM-0044568,LOC-0546,MEDICARE,2026-04-16,Second Level,Coding correction,Prescription,PENDING,,0,Richard Gonzalez,,Denied - exhausted appeals
APP-04102,DEN-007457,CLM-0044573,LOC-0077,AETNA,2026-04-07,First Level,Prior auth obtained retroactively,CMN,OVERTURNED,2026-05-20,252.12,Lisa Miller,39,Documentation sufficient
APP-04103,DEN-007458,CLM-0044579,LOC-0604,MEDICARE,2026-02-27,First Level,Coding correction,Medical Records,UPHELD,2026-04-11,0,Richard Hernandez,35,Denied - exhausted appeals
APP-04104,DEN-007459,CLM-0044584,LOC-0526,MEDICARE,2026-04-10,External Review,Timely filing exception,Prior Auth Letter,UPHELD,2026-05-23,0,Maria Lopez,45,Partial payment approved
APP-04105,DEN-007462,CLM-0044593,LOC-0451,MEDICARE,2026-03-20,Second Level,Timely filing exception,Prescription,OVERTURNED,2026-04-23,87.26,Richard Moore,28,Partial payment approved
APP-04106,DEN-007463,CLM-0044595,LOC-0277,UHC,2026-04-01,Second Level,Timely filing exception,Sleep Study,UPHELD,2026-05-08,0,James Rodriguez,45,Denied - exhausted appeals
APP-04107,DEN-007464,CLM-0044616,LOC-0263,MEDICARE,2026-04-09,First Level,Additional documentation provided,Prescription,OVERTURNED,2026-05-30,1883.14,David Martin,48,Still under review
APP-04108,DEN-007465,CLM-0044617,LOC-0465,MEDICARE,2026-03-18,First Level,Medical necessity proven,PFT Results,OVERTURNED,2026-04-21,3885.21,Linda Martin,44,Denied - exhausted appeals
APP-04109,DEN-007466,CLM-0044618,LOC-0255,MEDICARE,2026-04-22,First Level,Additional documentation provided,Prior Auth Letter,UPHELD,2026-06-16,0,Thomas Thomas,26,Claim approved after review
APP-04110,DEN-007468,CLM-0044625,LOC-0204,BCBS,2026-02-25,First Level,Timely filing exception,Prescription,UPHELD,2026-03-11,0,Margaret Thomas,40,Documentation sufficient
APP-04111,DEN-007471,CLM-0044654,LOC-0405,UHC,2026-04-10,First Level,Prior auth obtained retroactively,CMN,OVERTURNED,2026-05-14,1392.67,Thomas Taylor,19,Denied - exhausted appeals
APP-04112,DEN-007472,CLM-0044658,LOC-0199,UHC,2026-02-06,First Level,Medical necessity proven,Medical Records,OVERTURNED,2026-02-24,3811.65,Robert Jones,15,Denied - exhausted appeals
APP-04113,DEN-007473,CLM-0044668,LOC-0470,UHC,2026-04-23,Second Level,Prior auth obtained retroactively,PFT Results,UPHELD,2026-05-16,0,Richard Garcia,44,Still under review
APP-04114,DEN-007475,CLM-0044672,LOC-0674,MEDICARE,2026-03-12,First Level,Prior auth obtained retroactively,Prescription,OVERTURNED,2026-05-07,664.73,Robert Jones,39,Partial payment approved
APP-04115,DEN-007476,CLM-0044673,LOC-0018,MEDICARE,2026-01-27,First Level,Additional documentation provided,Sleep Study,UPHELD,2026-03-09,0,Richard Rodriguez,42,Denied - exhausted appeals
APP-04116,DEN-007482,CLM-0044699,LOC-0497,MEDICARE,2026-04-02,First Level,Timely filing exception,Prescription,UPHELD,2026-05-17,0,David Martinez,20,Documentation sufficient
APP-04117,DEN-007483,CLM-0044701,LOC-0378,MEDICARE,2026-03-27,First Level,CMN submitted,Medical Records,UPHELD,2026-05-11,0,Robert Brown,51,Denied - exhausted appeals
APP-04118,DEN-007484,CLM-0044704,LOC-0491,MEDICARE,2026-03-06,Second Level,Coding correction,Sleep Study,OVERTURNED,2026-04-24,137.67,Nancy Rodriguez,34,Documentation sufficient
APP-04119,DEN-007485,CLM-0044707,LOC-0592,MEDICARE,2026-04-14,Second Level,Prior auth obtained retroactively,Prescription,OVERTURNED,2026-05-20,525.08,Sarah Davis,56,Claim approved after review
APP-04120,DEN-007490,CLM-0044738,LOC-0594,BCBS,2026-03-16,First Level,Timely filing exception,CMN,OVERTURNED,2026-05-09,292.75,Robert Miller,38,Claim approved after review
APP-04121,DEN-007492,CLM-0044742,LOC-0323,MEDICARE,2026-04-05,First Level,Medical necessity proven,Medical Records,OVERTURNED,2026-05-09,515.26,Margaret Wilson,41,Claim approved after review
APP-04122,DEN-007495,CLM-0044785,LOC-0467,MEDICARE,2026-02-15,First Level,Additional documentation provided,Prescription,UPHELD,2026-03-26,0,Robert Wilson,40,Still under review
APP-04123,DEN-007496,CLM-0044790,LOC-0521,MEDICARE,2026-04-05,First Level,Prior auth obtained retroactively,Sleep Study,OVERTURNED,2026-04-29,289.99,Maria Lopez,43,Denied - exhausted appeals
APP-04124,DEN-007497,CLM-0044792,LOC-0251,UHC,2026-03-09,First Level,Medical necessity proven,CMN,OVERTURNED,2026-04-16,66.86,Sarah Taylor,35,Still under review
APP-04125,DEN-007499,CLM-0044809,LOC-0363,MEDICAID,2026-02-10,First Level,CMN submitted,Medical Records,UPHELD,2026-02-25,0,Thomas Taylor,21,Partial payment approved
APP-04126,DEN-007501,CLM-0044839,LOC-0417,AETNA,2026-04-10,Second Level,Medical necessity proven,Prior Auth Letter,OVERTURNED,2026-05-22,352.26,Richard Wilson,58,Still under review
APP-04127,DEN-007502,CLM-0044840,LOC-0639,UHC,2026-04-27,First Level,Timely filing exception,Medical Records,OVERTURNED,2026-06-07,2317.0,Maria Hernandez,57,Documentation sufficient
APP-04128,DEN-007505,CLM-0044864,LOC-0313,MEDICARE,2026-03-14,Second Level,Additional documentation provided,Sleep Study,OVERTURNED,2026-04-07,212.04,Richard Jackson,32,Still under review
APP-04129,DEN-007506,CLM-0044865,LOC-0176,BCBS,2026-02-05,First Level,Medical necessity proven,Prior Auth Letter,UPHELD,2026-02-23,0,Susan Thomas,35,Documentation sufficient
APP-04130,DEN-007509,CLM-0044885,LOC-0371,UHC,2026-02-03,Second Level,Additional documentation provided,Prescription,PARTIAL,2026-03-31,219.42,Linda Garcia,49,Claim approved after review
APP-04131,DEN-007512,CLM-0044906,LOC-0249,MEDICARE,2026-04-17,First Level,Additional documentation provided,Prescription,UPHELD,2026-05-07,0,Robert Williams,12,Claim approved after review
APP-04132,DEN-007513,CLM-0044912,LOC-0661,MEDICARE,2026-04-17,Second Level,Additional documentation provided,CMN,PENDING,,0,Sarah Smith,,Partial payment approved
APP-04133,DEN-007514,CLM-0044916,LOC-0157,UHC,2026-03-16,First Level,Medical necessity proven,CMN,UPHELD,2026-04-20,0,Elizabeth Johnson,10,Still under review
APP-04134,DEN-007515,CLM-0044925,LOC-0029,MEDICAID,2026-03-19,First Level,Additional documentation provided,Prescription,UPHELD,2026-05-18,0,Robert Jackson,14,Claim approved after review
APP-04135,DEN-007516,CLM-0044927,LOC-0173,MEDICARE,2026-04-21,First Level,Prior auth obtained retroactively,Sleep Study,UPHELD,2026-06-13,0,Maria Miller,31,Partial payment approved
APP-04136,DEN-007517,CLM-0044930,LOC-0272,MEDICARE,2026-03-19,Second Level,Timely filing exception,Prior Auth Letter,UPHELD,2026-03-29,0,Jennifer Brown,31,Claim approved after review
APP-04137,DEN-007520,CLM-0044939,LOC-0321,UHC,2026-02-22,Second Level,Medical necessity proven,Prior Auth Letter,OVERTURNED,2026-04-14,111.4,Linda Miller,59,Claim approved after review
APP-04138,DEN-007524,CLM-0044961,LOC-0499,MEDICARE,2026-04-30,First Level,Additional documentation provided,Prior Auth Letter,OVERTURNED,2026-05-12,585.03,Robert Rodriguez,16,Denied - exhausted appeals
APP-04139,DEN-007525,CLM-0044965,LOC-0467,UHC,2026-03-14,Second Level,CMN submitted,PFT Results,UPHELD,2026-04-17,0,Margaret Johnson,59,Claim approved after review
APP-04140,DEN-007527,CLM-0044974,LOC-0285,MEDICARE,2026-04-11,First Level,Medical necessity proven,Prescription,PENDING,,0,Karen Lopez,,Claim approved after review
APP-04141,DEN-007529,CLM-0044989,LOC-0299,MEDICARE,2026-03-14,First Level,Coding correction,Prior Auth Letter,UPHELD,2026-04-22,0,Nancy Jackson,22,Claim approved after review
APP-04142,DEN-007531,CLM-0045000,LOC-0289,UHC,2026-02-14,First Level,CMN submitted,Sleep Study,OVERTURNED,2026-03-09,90.5,Michael Lopez,26,Documentation sufficient
APP-04143,DEN-007533,CLM-0045002,LOC-0317,MEDICARE,2026-02-01,Second Level,Additional documentation provided,Sleep Study,OVERTURNED,2026-03-06,1498.26,Linda Martinez,49,Denied - exhausted appeals
APP-04144,DEN-007535,CLM-0045009,LOC-0271,MEDICAID,2026-03-20,First Level,CMN submitted,Sleep Study,UPHELD,2026-04-18,0,Thomas Lopez,53,Denied - exhausted appeals
APP-04145,DEN-007536,CLM-0045011,LOC-0299,MEDICARE,2026-03-16,Second Level,Timely filing exception,Medical Records,PARTIAL,2026-04-01,83.42,Nancy Brown,14,Partial payment approved
APP-04146,DEN-007537,CLM-0045014,LOC-0129,MEDICAID,2026-04-26,First Level,Medical necessity proven,Prescription,UPHELD,2026-05-16,0,Robert Jones,20,Documentation sufficient
